Type_code,Type,Gender,Age_group,Total
Causes,Insanity/Mental Illness,Male,15-29,2
Causes,Death of Dear Person,Male,15-29,0
Causes,Not having Children(Barrenness/Impotency,Male,15-29,0
Causes,Poverty,Male,15-29,0
Causes,Property Dispute,Male,15-29,0
Causes,Illness (Aids/STD),Male,15-29,0
Causes,Dowry Dispute,Male,15-29,0
Causes,Suspected/Illicit Relation,Male,15-29,0
Causes,Paralysis,Male,15-29,0
Causes,Fall in Social Reputation,Male,15-29,0
Causes,Failure in Examination,Male,15-29,1
Causes,Unemployment,Male,15-29,0
Causes,Divorce,Male,15-29,0
Causes,Causes Not known,Male,15-29,9
Causes,Cancellation/Non-Settlement of Marriage,Female,30-44,0
Causes,Divorce,Female,30-44,0
Causes,Drug Abuse/Addiction,Female,30-44,0
Causes,Not having Children(Barrenness/Impotency,Female,30-44,0
Causes,Other Prolonged Illness,Female,30-44,3
Causes,Physical Abuse (Rape/Incest Etc.),Female,30-44,0
Causes,Property Dispute,Female,30-44,0
Causes,Illegitimate Pregnancy,Female,30-44,0
Causes,Family Problems,Female,30-44,0
Causes,Causes Not known,Female,30-44,2
Causes,Death of Dear Person,Female,30-44,1
Causes,Suspected/Illicit Relation,Female,30-44,0
Causes,Cancer,Female,30-44,0
Causes,Failure in Examination,Female,30-44,0
Causes,Bankruptcy or Sudden change in Economic,Female,30-44,0
Causes,Paralysis,Female,30-44,0
Causes,Poverty,Female,30-44,0
Causes,Professional/Career Problem,Female,30-44,0
Causes,Illness (Aids/STD),Female,30-44,0
Causes,Fall in Social Reputation,Female,30-44,0
Causes,Dowry Dispute,Female,30-44,0
Causes,Ideological Causes/Hero Worshipping,Female,30-44,0
Causes,Other Causes (Please Specity),Female,30-44,1
Causes,Insanity/Mental Illness,Female,30-44,2
Causes,Love Affairs,Female,30-44,0
Causes,Unemployment,Female,30-44,0
Causes,Failure in Examination,Male,30-44,0
Causes,Fall in Social Reputation,Male,30-44,0
Causes,Insanity/Mental Illness,Male,30-44,3
Causes,Love Affairs,Male,30-44,0
Causes,Poverty,Male,30-44,0
Causes,Unemployment,Male,30-44,0
Causes,Dowry Dispute,Male,30-44,0
Causes,Drug Abuse/Addiction,Male,30-44,0
Causes,Causes Not known,Male,30-44,8
Causes,Physical Abuse (Rape/Incest Etc.),Male,30-44,0
Causes,Cancer,Male,30-44,0
Causes,Ideological Causes/Hero Worshipping,Male,30-44,0
Causes,Cancellation/Non-Settlement of Marriage,Male,30-44,0
Causes,Death of Dear Person,Male,30-44,0
Causes,Not having Children(Barrenness/Impotency,Male,30-44,0
Causes,Other Prolonged Illness,Male,30-44,6
Causes,Paralysis,Male,30-44,0
Causes,Divorce,Male,30-44,0
Causes,Illness (Aids/STD),Male,30-44,0
Causes,Property Dispute,Male,30-44,0
Causes,Professional/Career Problem,Male,30-44,0
Causes,Suspected/Illicit Relation,Male,30-44,0
Causes,Family Problems,Male,30-44,4
Causes,Other Causes (Please Specity),Male,30-44,2
Causes,Bankruptcy or Sudden change in Economic,Male,30-44,0
Causes,Illegitimate Pregnancy,Male,30-44,0
Causes,Drug Abuse/Addiction,Female,45-59,0
Causes,Not having Children(Barrenness/Impotency,Female,45-59,0
Causes,Dowry Dispute,Female,45-59,0
Causes,Family Problems,Female,45-59,2
Causes,Ideological Causes/Hero Worshipping,Female,45-59,0
Causes,Suspected/Illicit Relation,Female,45-59,0
Causes,Causes Not known,Female,45-59,1
Causes,Professional/Career Problem,Female,45-59,0
Causes,Illness (Aids/STD),Female,45-59,0
Causes,Property Dispute,Female,45-59,0
Causes,Physical Abuse (Rape/Incest Etc.),Female,45-59,0
Causes,Cancellation/Non-Settlement of Marriage,Female,45-59,0
Causes,Other Causes (Please Specity),Female,45-59,0
Causes,Paralysis,Female,45-59,0
Causes,Death of Dear Person,Female,45-59,0
Causes,Bankruptcy or Sudden change in Economic,Female,45-59,0
Causes,Illegitimate Pregnancy,Female,45-59,0
Causes,Unemployment,Female,45-59,0
Causes,Fall in Social Reputation,Female,45-59,0
Causes,Other Prolonged Illness,Female,45-59,2
Causes,Poverty,Female,45-59,0
Causes,Love Affairs,Female,45-59,0
Causes,Divorce,Female,45-59,0
Causes,Insanity/Mental Illness,Female,45-59,0
Causes,Failure in Examination,Female,45-59,0
Causes,Cancer,Female,45-59,0
Causes,Paralysis,Male,45-59,0
Causes,Bankruptcy or Sudden change in Economic,Male,45-59,0
Causes,Cancer,Male,45-59,0
Causes,Poverty,Male,45-59,0
Causes,Failure in Examination,Male,45-59,0
Causes,Fall in Social Reputation,Male,45-59,0
Causes,Illness (Aids/STD),Male,45-59,0
Causes,Death of Dear Person,Male,45-59,0
Causes,Divorce,Male,45-59,0
Causes,Illegitimate Pregnancy,Male,45-59,0
Causes,Causes Not known,Male,45-59,10
Causes,Family Problems,Male,45-59,3
Causes,Insanity/Mental Illness,Male,45-59,3
Causes,Property Dispute,Male,45-59,0
Causes,Dowry Dispute,Male,45-59,0
Causes,Other Causes (Please Specity),Male,45-59,1
Causes,Professional/Career Problem,Male,45-59,0
Causes,Physical Abuse (Rape/Incest Etc.),Male,45-59,0
Causes,Drug Abuse/Addiction,Male,45-59,0
Causes,Suspected/Illicit Relation,Male,45-59,0
Causes,Other Prolonged Illness,Male,45-59,4
Causes,Ideological Causes/Hero Worshipping,Male,45-59,0
Causes,Cancellation/Non-Settlement of Marriage,Male,45-59,0
Causes,Love Affairs,Male,45-59,0
Causes,Not having Children(Barrenness/Impotency,Male,45-59,0
Causes,Unemployment,Male,45-59,0
Causes,Dowry Dispute,Female,60+,0
Causes,Ideological Causes/Hero Worshipping,Female,60+,0
Causes,Bankruptcy or Sudden change in Economic,Female,60+,0
Causes,Cancellation/Non-Settlement of Marriage,Female,60+,0
Causes,Cancer,Female,60+,0
Causes,Paralysis,Female,60+,0
Causes,Divorce,Female,60+,0
Causes,Illness (Aids/STD),Female,60+,0
Causes,Physical Abuse (Rape/Incest Etc.),Female,60+,0
Causes,Illegitimate Pregnancy,Female,60+,0
Causes,Insanity/Mental Illness,Female,60+,1
Causes,Failure in Examination,Female,60+,0
Causes,Other Prolonged Illness,Female,60+,1
Causes,Poverty,Female,60+,0
Causes,Fall in Social Reputation,Female,60+,0
Causes,Love Affairs,Female,60+,0
Causes,Causes Not known,Female,60+,1
Causes,Professional/Career Problem,Female,60+,0
Causes,Property Dispute,Female,60+,0
Causes,Other Causes (Please Specity),Female,60+,0
Causes,Drug Abuse/Addiction,Female,60+,0
Causes,Not having Children(Barrenness/Impotency,Female,60+,0
Causes,Suspected/Illicit Relation,Female,60+,0
Causes,Death of Dear Person,Female,60+,0
Causes,Family Problems,Female,60+,0
Causes,Unemployment,Female,60+,0
Causes,Divorce,Male,60+,0
Causes,Physical Abuse (Rape/Incest Etc.),Male,60+,0
Causes,Professional/Career Problem,Male,60+,0
Causes,Unemployment,Male,60+,0
Causes,Property Dispute,Male,60+,0
Causes,Death of Dear Person,Male,60+,0
Causes,Not having Children(Barrenness/Impotency,Male,60+,0
Causes,Cancellation/Non-Settlement of Marriage,Male,60+,0
Causes,Love Affairs,Male,60+,0
Causes,Poverty,Male,60+,0
Causes,Bankruptcy or Sudden change in Economic,Male,60+,0
Causes,Fall in Social Reputation,Male,60+,0
Causes,Other Prolonged Illness,Male,60+,4
Causes,Illness (Aids/STD),Male,60+,0
Causes,Dowry Dispute,Male,60+,0
Causes,Ideological Causes/Hero Worshipping,Male,60+,0
Causes,Insanity/Mental Illness,Male,60+,1
Causes,Drug Abuse/Addiction,Male,60+,0
Causes,Failure in Examination,Male,60+,0
Causes,Family Problems,Male,60+,1
Causes,Illegitimate Pregnancy,Male,60+,0
Causes,Paralysis,Male,60+,0
Causes,Cancer,Male,60+,0
Causes,Causes Not known,Male,60+,0
Causes,Other Causes (Please Specity),Male,60+,2
Causes,Suspected/Illicit Relation,Male,60+,0
Education_Status,Diploma,Female,0-100+,0
Education_Status,No Education,Female,0-100+,4
Education_Status,Post Graduate and Above,Female,0-100+,0
Education_Status,Middle,Female,0-100+,33
Education_Status,Graduate,Female,0-100+,0
Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,0
Education_Status,Primary,Female,0-100+,7
Education_Status,Matriculate/Secondary,Female,0-100+,6
Education_Status,Matriculate/Secondary,Male,0-100+,10
Education_Status,Post Graduate and Above,Male,0-100+,0
Education_Status,Graduate,Male,0-100+,1
Education_Status,Diploma,Male,0-100+,0
Education_Status,No Education,Male,0-100+,7
Education_Status,Middle,Male,0-100+,39
Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,2
Education_Status,Primary,Male,0-100+,20
Means_adopted,By Consuming Insecticides,Female,0-14,0
Means_adopted,By Hanging,Female,0-14,2
Means_adopted,By Jumping from (Other sites),Female,0-14,0
Means_adopted,By touching electric wires,Female,0-14,0
Means_adopted,By Machine,Female,0-14,0
Means_adopted,By Fire/Self Immolation,Female,0-14,0
Means_adopted,By Jumping off Moving Vehicles/Trains,Female,0-14,0
Means_adopted,By Other means (please specify),Female,0-14,0
Means_adopted,By Self Infliction of injury,Female,0-14,0
Means_adopted,By Over Alcoholism,Female,0-14,0
Means_adopted,By Consuming Other Poison,Female,0-14,0
Means_adopted,By coming under running vehicles/trains,Female,0-14,0
Means_adopted,By Overdose of sleeping pills,Female,0-14,0
Means_adopted,By Jumping from (Building),Female,0-14,0
Means_adopted,By Drowning,Female,0-14,0
Means_adopted,By Fire-Arms,Female,0-14,0
Means_adopted,By touching electric wires,Male,0-14,0
Means_adopted,By coming under running vehicles/trains,Male,0-14,0
Means_adopted,By Consuming Other Poison,Male,0-14,0
Means_adopted,By Other means (please specify),Male,0-14,0
Means_adopted,By Consuming Insecticides,Male,0-14,0
Means_adopted,By Jumping off Moving Vehicles/Trains,Male,0-14,0
Means_adopted,By Overdose of sleeping pills,Male,0-14,0
Means_adopted,By Fire/Self Immolation,Male,0-14,0
Means_adopted,By Fire-Arms,Male,0-14,0
Means_adopted,By Jumping from (Other sites),Male,0-14,0
Means_adopted,By Machine,Male,0-14,0
Means_adopted,By Over Alcoholism,Male,0-14,0
Means_adopted,By Drowning,Male,0-14,0
Means_adopted,By Jumping from (Building),Male,0-14,0
Means_adopted,By Self Infliction of injury,Male,0-14,0
Means_adopted,By Hanging,Male,0-14,2
Means_adopted,By Overdose of sleeping pills,Female,15-29,0
Means_adopted,By Other means (please specify),Female,15-29,0
Means_adopted,By touching electric wires,Female,15-29,0
Means_adopted,By Self Infliction of injury,Female,15-29,0
Means_adopted,By Fire/Self Immolation,Female,15-29,2
Means_adopted,By Jumping from (Building),Female,15-29,0
Means_adopted,By Over Alcoholism,Female,15-29,0
Means_adopted,By Consuming Other Poison,Female,15-29,9
Means_adopted,By Hanging,Female,15-29,20
Means_adopted,By Jumping from (Other sites),Female,15-29,0
Means_adopted,By Consuming Insecticides,Female,15-29,0
Means_adopted,By Drowning,Female,15-29,0
Means_adopted,By Fire-Arms,Female,15-29,0
Means_adopted,By Machine,Female,15-29,0
Means_adopted,By coming under running vehicles/trains,Female,15-29,0
Means_adopted,By Jumping off Moving Vehicles/Trains,Female,15-29,0
Means_adopted,By Machine,Male,15-29,0
Means_adopted,By Other means (please specify),Male,15-29,0
Means_adopted,By Jumping off Moving Vehicles/Trains,Male,15-29,0
Means_adopted,By Over Alcoholism,Male,15-29,0
Means_adopted,By Consuming Other Poison,Male,15-29,4
Means_adopted,By touching electric wires,Male,15-29,0
Means_adopted,By coming under running vehicles/trains,Male,15-29,0
Means_adopted,By Self Infliction of injury,Male,15-29,0
Means_adopted,By Overdose of sleeping pills,Male,15-29,0
Means_adopted,By Jumping from (Building),Male,15-29,0
Means_adopted,By Drowning,Male,15-29,0
Means_adopted,By Fire-Arms,Male,15-29,0
Means_adopted,By Fire/Self Immolation,Male,15-29,1
Means_adopted,By Hanging,Male,15-29,20
Means_adopted,By Consuming Insecticides,Male,15-29,0
Means_adopted,By Jumping from (Other sites),Male,15-29,0
Means_adopted,By Fire/Self Immolation,Female,30-44,1
Means_adopted,By Other means (please specify),Female,30-44,0
Means_adopted,By Machine,Female,30-44,0
Means_adopted,By Drowning,Female,30-44,1
Means_adopted,By Consuming Insecticides,Female,30-44,0
Means_adopted,By Over Alcoholism,Female,30-44,0
Means_adopted,By Overdose of sleeping pills,Female,30-44,0
Means_adopted,By touching electric wires,Female,30-44,0
Means_adopted,By Fire-Arms,Female,30-44,0
Means_adopted,By Jumping from (Other sites),Female,30-44,0
Means_adopted,By Self Infliction of injury,Female,30-44,0
Means_adopted,By Consuming Other Poison,Female,30-44,0
Means_adopted,By Hanging,Female,30-44,7
Means_adopted,By Jumping from (Building),Female,30-44,0
Means_adopted,By coming under running vehicles/trains,Female,30-44,0
Means_adopted,By Jumping off Moving Vehicles/Trains,Female,30-44,0
Means_adopted,By Over Alcoholism,Male,30-44,0
Means_adopted,By Fire-Arms,Male,30-44,0
Means_adopted,By Jumping off Moving Vehicles/Trains,Male,30-44,0
Means_adopted,By Consuming Insecticides,Male,30-44,0
Means_adopted,By Overdose of sleeping pills,Male,30-44,0
Means_adopted,By coming under running vehicles/trains,Male,30-44,0
Means_adopted,By Consuming Other Poison,Male,30-44,0
Means_adopted,By Hanging,Male,30-44,22
Means_adopted,By Drowning,Male,30-44,1
Means_adopted,By Machine,Male,30-44,0
Means_adopted,By Jumping from (Building),Male,30-44,0
Means_adopted,By Fire/Self Immolation,Male,30-44,0
Means_adopted,By Self Infliction of injury,Male,30-44,0
Means_adopted,By Jumping from (Other sites),Male,30-44,0
Means_adopted,By touching electric wires,Male,30-44,0
Means_adopted,By Other means (please specify),Male,30-44,0
Means_adopted,By Hanging,Female,45-59,4
Means_adopted,By Jumping off Moving Vehicles/Trains,Female,45-59,0
Means_adopted,By Self Infliction of injury,Female,45-59,0
Means_adopted,By Drowning,Female,45-59,0
Means_adopted,By Over Alcoholism,Female,45-59,0
Means_adopted,By touching electric wires,Female,45-59,0
Means_adopted,By Fire/Self Immolation,Female,45-59,1
Means_adopted,By Other means (please specify),Female,45-59,0
Means_adopted,By Consuming Other Poison,Female,45-59,0
Means_adopted,By coming under running vehicles/trains,Female,45-59,0
Means_adopted,By Machine,Female,45-59,0
Means_adopted,By Jumping from (Other sites),Female,45-59,0
Means_adopted,By Consuming Insecticides,Female,45-59,0
Means_adopted,By Fire-Arms,Female,45-59,0
Means_adopted,By Overdose of sleeping pills,Female,45-59,0
Means_adopted,By Jumping from (Building),Female,45-59,0
Means_adopted,By Overdose of sleeping pills,Male,45-59,0
Means_adopted,By Self Infliction of injury,Male,45-59,0
Means_adopted,By Fire-Arms,Male,45-59,0
Means_adopted,By Consuming Insecticides,Male,45-59,0
Means_adopted,By Fire/Self Immolation,Male,45-59,0
Means_adopted,By Jumping from (Other sites),Male,45-59,0
Means_adopted,By Over Alcoholism,Male,45-59,0
Means_adopted,By Machine,Male,45-59,0
Means_adopted,By Hanging,Male,45-59,17
Means_adopted,By touching electric wires,Male,45-59,0
Means_adopted,By Jumping off Moving Vehicles/Trains,Male,45-59,0
Means_adopted,By Drowning,Male,45-59,1
Means_adopted,By Jumping from (Building),Male,45-59,0
Means_adopted,By Consuming Other Poison,Male,45-59,3
Means_adopted,By Other means (please specify),Male,45-59,0
Means_adopted,By coming under running vehicles/trains,Male,45-59,0
Means_adopted,By Overdose of sleeping pills,Female,60+,0
Means_adopted,By Machine,Female,60+,0
Means_adopted,By Self Infliction of injury,Female,60+,0
Means_adopted,By Consuming Insecticides,Female,60+,0
Means_adopted,By coming under running vehicles/trains,Female,60+,0
Means_adopted,By Drowning,Female,60+,0
Means_adopted,By Other means (please specify),Female,60+,0
Means_adopted,By Over Alcoholism,Female,60+,0
Means_adopted,By touching electric wires,Female,60+,0
Means_adopted,By Consuming Other Poison,Female,60+,0
Means_adopted,By Jumping from (Other sites),Female,60+,0
Means_adopted,By Jumping off Moving Vehicles/Trains,Female,60+,0
Means_adopted,By Fire/Self Immolation,Female,60+,0
Means_adopted,By Hanging,Female,60+,3
Means_adopted,By Jumping from (Building),Female,60+,0
Means_adopted,By Fire-Arms,Female,60+,0
Means_adopted,By Machine,Male,60+,0
Means_adopted,By Jumping from (Building),Male,60+,0
Means_adopted,By Over Alcoholism,Male,60+,0
Means_adopted,By Drowning,Male,60+,0
Means_adopted,By Consuming Other Poison,Male,60+,0
Means_adopted,By Jumping off Moving Vehicles/Trains,Male,60+,0
Means_adopted,By Consuming Insecticides,Male,60+,0
Means_adopted,By Overdose of sleeping pills,Male,60+,0
Means_adopted,By Self Infliction of injury,Male,60+,0
Means_adopted,By Hanging,Male,60+,8
Means_adopted,By touching electric wires,Male,60+,0
Means_adopted,By Fire/Self Immolation,Male,60+,0
Means_adopted,By Other means (please specify),Male,60+,0
Means_adopted,By Fire-Arms,Male,60+,0
Means_adopted,By Jumping from (Other sites),Male,60+,0
Means_adopted,By coming under running vehicles/trains,Male,60+,0
Professional_Profile,Retired Person,Female,0-14,0
Professional_Profile,Unemployed,Female,0-14,0
Professional_Profile,Public Sector Undertaking,Female,0-14,0
Professional_Profile,Service (Private),Female,0-14,0
Professional_Profile,House Wife,Female,0-14,0
Professional_Profile,Self-employed (Business activity),Female,0-14,0
Professional_Profile,Professional Activity,Female,0-14,0
Professional_Profile,Student,Female,0-14,2
Professional_Profile,Others (Please Specify),Female,0-14,0
Professional_Profile,Farming/Agriculture Activity,Female,0-14,0
Professional_Profile,Service (Government),Female,0-14,0
Professional_Profile,Others (Please Specify),Male,0-14,0
Professional_Profile,Student,Male,0-14,1
Professional_Profile,Farming/Agriculture Activity,Male,0-14,0
Professional_Profile,Service (Government),Male,0-14,0
Professional_Profile,Public Sector Undertaking,Male,0-14,0
Professional_Profile,Professional Activity,Male,0-14,0
Professional_Profile,Retired Person,Male,0-14,0
Professional_Profile,Service (Private),Male,0-14,0
Professional_Profile,Self-employed (Business activity),Male,0-14,0
Professional_Profile,Others (Please Specify),Male,0-14,1
Professional_Profile,House Wife,Male,0-14,0
Professional_Profile,Unemployed,Male,0-14,0
Professional_Profile,Self-employed (Business activity),Female,15-29,0
Professional_Profile,Public Sector Undertaking,Female,15-29,0
Professional_Profile,House Wife,Female,15-29,21
Professional_Profile,Professional Activity,Female,15-29,0
Professional_Profile,Retired Person,Female,15-29,0
Professional_Profile,Unemployed,Female,15-29,0
Professional_Profile,Others (Please Specify),Female,15-29,0
Professional_Profile,Service (Private),Female,15-29,0
Professional_Profile,Service (Government),Female,15-29,0
Professional_Profile,Others (Please Specify),Female,15-29,1
Professional_Profile,Student,Female,15-29,9
Professional_Profile,Farming/Agriculture Activity,Female,15-29,0
Professional_Profile,Farming/Agriculture Activity,Male,15-29,0
Professional_Profile,Retired Person,Male,15-29,0
Professional_Profile,Self-employed (Business activity),Male,15-29,0
Professional_Profile,Professional Activity,Male,15-29,0
Professional_Profile,Others (Please Specify),Male,15-29,0
Professional_Profile,Service (Private),Male,15-29,14
Professional_Profile,Unemployed,Male,15-29,0
Professional_Profile,Public Sector Undertaking,Male,15-29,2
Professional_Profile,Others (Please Specify),Male,15-29,4
Professional_Profile,Service (Government),Male,15-29,3
Professional_Profile,House Wife,Male,15-29,0
Professional_Profile,Student,Male,15-29,2
Professional_Profile,Public Sector Undertaking,Female,30-44,0
Professional_Profile,House Wife,Female,30-44,9
Professional_Profile,Self-employed (Business activity),Female,30-44,0
Professional_Profile,Retired Person,Female,30-44,0
Professional_Profile,Others (Please Specify),Female,30-44,0
Professional_Profile,Service (Government),Female,30-44,0
Professional_Profile,Student,Female,30-44,0
Professional_Profile,Farming/Agriculture Activity,Female,30-44,0
Professional_Profile,Unemployed,Female,30-44,0
Professional_Profile,Service (Private),Female,30-44,0
Professional_Profile,Professional Activity,Female,30-44,0
Professional_Profile,Farming/Agriculture Activity,Male,30-44,0
Professional_Profile,Professional Activity,Male,30-44,0
Professional_Profile,Unemployed,Male,30-44,0
Professional_Profile,Others (Please Specify),Male,30-44,5
Professional_Profile,Service (Private),Male,30-44,7
Professional_Profile,House Wife,Male,30-44,0
Professional_Profile,Others (Please Specify),Male,30-44,0
Professional_Profile,Student,Male,30-44,0
Professional_Profile,Self-employed (Business activity),Male,30-44,0
Professional_Profile,Retired Person,Male,30-44,0
Professional_Profile,Service (Government),Male,30-44,10
Professional_Profile,Public Sector Undertaking,Male,30-44,1
Professional_Profile,Service (Government),Female,45-59,0
Professional_Profile,Professional Activity,Female,45-59,0
Professional_Profile,Farming/Agriculture Activity,Female,45-59,0
Professional_Profile,Student,Female,45-59,0
Professional_Profile,Unemployed,Female,45-59,0
Professional_Profile,Retired Person,Female,45-59,0
Professional_Profile,Self-employed (Business activity),Female,45-59,0
Professional_Profile,Others (Please Specify),Female,45-59,0
Professional_Profile,House Wife,Female,45-59,5
Professional_Profile,Service (Private),Female,45-59,0
Professional_Profile,Public Sector Undertaking,Female,45-59,0
Professional_Profile,Public Sector Undertaking,Male,45-59,1
Professional_Profile,House Wife,Male,45-59,0
Professional_Profile,Self-employed (Business activity),Male,45-59,0
Professional_Profile,Others (Please Specify),Male,45-59,4
Professional_Profile,Service (Government),Male,45-59,7
Professional_Profile,Retired Person,Male,45-59,0
Professional_Profile,Farming/Agriculture Activity,Male,45-59,0
Professional_Profile,Service (Private),Male,45-59,9
Professional_Profile,Unemployed,Male,45-59,0
Professional_Profile,Professional Activity,Male,45-59,0
Professional_Profile,Student,Male,45-59,0
Professional_Profile,Others (Please Specify),Male,45-59,0
Professional_Profile,Public Sector Undertaking,Female,60+,0
Professional_Profile,Student,Female,60+,0
Professional_Profile,House Wife,Female,60+,3
Professional_Profile,Service (Government),Female,60+,0
Professional_Profile,Self-employed (Business activity),Female,60+,0
Professional_Profile,Service (Private),Female,60+,0
Professional_Profile,Professional Activity,Female,60+,0
Professional_Profile,Others (Please Specify),Female,60+,0
Professional_Profile,Retired Person,Female,60+,0
Professional_Profile,Unemployed,Female,60+,0
Professional_Profile,Farming/Agriculture Activity,Female,60+,0
Professional_Profile,House Wife,Male,60+,0
Professional_Profile,Service (Private),Male,60+,2
Professional_Profile,Others (Please Specify),Male,60+,0
Professional_Profile,Professional Activity,Male,60+,0
Professional_Profile,Public Sector Undertaking,Male,60+,0
Professional_Profile,Self-employed (Business activity),Male,60+,0
Professional_Profile,Farming/Agriculture Activity,Male,60+,3
Professional_Profile,Student,Male,60+,0
Professional_Profile,Service (Government),Male,60+,0
Professional_Profile,Retired Person,Male,60+,2
Professional_Profile,Others (Please Specify),Male,60+,1
Professional_Profile,Unemployed,Male,60+,0
Social_Status,Married,Female,0-100+,38
Social_Status,Seperated,Female,0-100+,0
Social_Status,Widowed/Widower,Female,0-100+,0
Social_Status,Divorcee,Female,0-100+,0
Social_Status,Never Married,Female,0-100+,12
Social_Status,Widowed/Widower,Male,0-100+,0
Social_Status,Seperated,Male,0-100+,0
Social_Status,Married,Male,0-100+,55
Social_Status,Never Married,Male,0-100+,24
Social_Status,Divorcee,Male,0-100+,0
Causes,Paralysis,Female,0-14,0
Causes,Causes Not known,Female,0-14,0
Causes,Insanity/Mental Illness,Female,0-14,0
Causes,Professional/Career Problem,Female,0-14,0
Causes,Cancellation/Non-Settlement of Marriage,Female,0-14,0
Causes,Love Affairs,Female,0-14,0
Causes,Illness (Aids/STD),Female,0-14,0
Causes,Unemployment,Female,0-14,0
Causes,Family Problems,Female,0-14,1
Causes,Cancer,Female,0-14,0
Causes,Other Prolonged Illness,Female,0-14,0
